LIC Robot V1.0,Robot POST,1739566600.399105,1739566600,41,depart
LIC Robot V1.0,Robot POST,1739566603.3846917,1739566603,42,arrive
LIC Robot V1.0,Robot POST,1739566609.436828,1739566609,42,start_arm
LIC Robot V1.0,Robot POST,1739566624.787412,1739566625,42,end_arm
LIC Robot V1.0,Robot POST,1739566631.208302,1739566631,42,depart
LIC Robot V1.0,Robot POST,1739566634.5704803,1739566634,43,arrive
LIC Robot V1.0,Robot POST,1739566641.129091,1739566641,43,start_arm
LIC Robot V1.0,Robot POST,1739566656.6903648,1739566657,43,end_arm
LIC Robot V1.0,Robot POST,1739566662.7411997,1739566663,43,depart
LIC Robot V1.0,Robot POST,1739566665.8278499,1739566666,44,arrive
LIC Robot V1.0,Robot POST,1739566672.081522,1739566672,44,start_arm
LIC Robot V1.0,Robot POST,1739566687.4323957,1739566687,44,end_arm
LIC Robot V1.0,Robot POST,1739566693.4832647,1739566693,44,depart
LIC Robot V1.0,Robot POST,1739566696.333083,1739566696,45,arrive
LIC Robot V1.0,Robot POST,1739566702.377893,1739566702,45,start_arm
LIC Robot V1.0,Robot POST,1739566717.722173,1739566718,45,end_arm
LIC Robot V1.0,Robot POST,1739566723.7784297,1739566724,45,depart
LIC Robot V1.0,Robot POST,1739566726.7731757,1739566727,46,arrive
LIC Robot V1.0,Robot POST,1739566733,1739566733,46,start_arm
LIC Robot V1.0,Robot POST,1739566748.2486055,1739566748,46,end_arm
LIC Robot V1.0,Robot POST,1739566754.304921,1739566754,46,depart
LIC Robot V1.0,Robot POST,1739566757,1739566757,47,arrive
LIC Robot V1.0,Robot POST,1739566763.1651988,1739566763,47,start_arm
LIC Robot V1.0,Robot POST,1739566778.6144495,1739566779,47,end_arm
LIC Robot V1.0,Robot POST,1739566784.6530812,1739566785,47,depart
LIC Robot V1.0,Robot POST,1739566787.4062035,1739566787,48,arrive
LIC Robot V1.0,Robot POST,1739566793.465039,1739566793,48,start_arm
LIC Robot V1.0,Robot POST,1739566808.8131185,1739566809,48,end_arm
LIC Robot V1.0,Robot POST,1739566815.231689,1739566815,48,depart
